protocol_type,src_ip,dst_ip,sport,dport,tcp_flags,packet_size,ttl,service,flag,duration,flow_duration,packet_rate,packet_count,byte_count,avg_packet_size,syn_count,ack_count,fin_count,rst_count,prediction
tcp,172.24.245.120,192.168.0.1,62357,3071,S,58,49,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,3659,S,58,53,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,2800,S,58,46,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,3071,S,58,54,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,2035,S,58,53,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,50636,S,58,56,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,9593,S,58,44,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,4899,S,58,48,radmin-port,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,1060,S,58,52,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,9595,S,58,41,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,2725,S,58,59,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,5963,S,58,52,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,40193,S,58,44,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,49161,S,58,55,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,20005,S,58,58,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,3301,S,58,56,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,1296,S,58,41,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,6789,S,58,40,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,873,S,58,52,rsync,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,1114,S,58,46,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,1296,S,58,40,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,3301,S,58,54,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,20005,S,58,44,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,49161,S,58,38,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,40193,S,58,47,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,5963,S,58,55,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,873,S,58,50,rsync,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,6789,S,58,48,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,3871,S,58,58,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,38292,S,58,53,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,1864,S,58,46,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,2910,S,58,38,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,720,S,58,41,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,6,S,58,44,zip,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,1097,S,58,58,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,1045,S,58,54,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,625,S,58,57,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,192.168.0.1,172.24.245.120,80,62366,RA,54,250,other,REJ,0.0,0.0,0.0,1,54,54.0,0,1,0,1,neptune
tcp,172.24.245.120,192.168.0.1,62357,512,S,58,48,exec,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,32770,S,58,54,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,720,S,58,53,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,2910,S,58,43,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,1864,S,58,59,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,38292,S,58,45,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,8081,S,58,45,tproxy,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,4111,S,58,46,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,5431,S,58,57,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,6510,S,58,37,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,366,S,58,50,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,1085,S,58,51,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,617,S,58,40,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,2179,S,58,44,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,48080,S,58,54,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,22939,S,58,48,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,1301,S,58,40,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,617,S,58,41,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,1085,S,58,44,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,366,S,58,45,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,6510,S,58,58,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,2869,S,58,57,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,10010,S,58,43,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,2099,S,58,48,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,14238,S,58,43,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,7800,S,58,44,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,4443,S,58,46,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,4242,S,58,50,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,32781,S,58,50,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,5054,S,58,44,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,1311,S,58,46,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,1213,S,58,53,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,8010,S,58,57,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,1119,S,58,40,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,4006,S,58,46,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,8031,S,58,37,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,264,S,58,57,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,800,S,58,57,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,45100,S,58,47,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,7200,S,58,56,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,8002,S,58,37,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,417,S,58,41,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,3878,S,58,37,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,192.168.0.1,172.24.245.120,80,62368,RA,54,250,other,REJ,0.0,0.0,0.0,1,54,54.0,0,1,0,1,neptune
tcp,172.24.245.120,192.168.0.1,62359,8222,S,58,43,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,19350,S,58,41,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,1106,S,58,41,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,9081,S,58,50,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,1038,S,58,37,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,3878,S,58,46,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62359,5810,S,58,37,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,787,S,58,48,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,544,S,58,50,kshell,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,5555,S,58,39,rplay,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,500,S,58,56,isakmp,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,898,S,58,54,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,52673,S,58,41,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
tcp,172.24.245.120,192.168.0.1,62357,9998,S,58,54,other,S0,0.0,0.0,0.0,1,58,58.0,1,0,0,0,neptune
udp,172.24.240.1,239.255.255.250,64550,1900,None,212,1,other,OTH,0.0,0.0,0.0,1,212,212.0,0,0,0,0,neptune
udp,172.24.240.1,239.255.255.250,64550,1900,None,212,1,other,OTH,1.005108118057251,1.005108118057251,1.9898356844095055,2,424,212.0,0,0,0,0,normal
udp,172.24.240.1,239.255.255.250,64550,1900,None,212,1,other,OTH,2.0096547603607178,2.0096547603607178,1.4927937171962427,3,636,212.0,0,0,0,0,normal
udp,172.24.240.1,239.255.255.250,64550,1900,None,212,1,other,OTH,3.017415761947632,3.017415761947632,1.3256376699703278,4,848,212.0,0,0,0,0,normal
udp,172.24.240.1,224.0.0.251,5353,5353,None,225,1,mdns,OTH,1811.8270757198334,1811.8270757198334,0.0502255437174356,91,15345,168.62637362637363,0,0,0,0,normal
udp,172.24.240.1,224.0.0.251,5353,5353,None,90,1,mdns,OTH,1811.8290395736694,1811.8290395736694,0.05077741773122699,92,15435,167.77173913043478,0,0,0,0,normal
udp,172.24.240.1,224.0.0.251,5353,5353,None,90,1,mdns,OTH,1812.0919423103333,1812.0919423103333,0.05132189919758117,93,15525,166.93548387096774,0,0,0,0,normal
udp,172.24.240.1,224.0.0.251,5353,5353,None,90,1,mdns,OTH,1812.3508756160736,1812.3508756160736,0.0518663362954188,94,15615,166.11702127659575,0,0,0,0,normal
udp,172.24.240.1,224.0.0.251,5353,5353,None,287,1,mdns,OTH,1812.6136326789856,1812.6136326789856,0.05241050728477255,95,15902,167.38947368421051,0,0,0,0,normal
udp,172.24.240.1,224.0.0.251,5353,5353,None,226,1,mdns,OTH,1812.615800857544,1812.615800857544,0.052962133483875976,96,16128,168.0,0,0,0,0,normal
udp,172.24.245.120,185.125.190.57,52631,123,None,90,64,ntp,OTH,0.0,0.0,0.0,1,90,90.0,0,0,0,0,neptune
udp,185.125.190.57,172.24.245.120,123,52631,None,90,49,other,OTH,0.0,0.0,0.0,1,90,90.0,0,0,0,0,neptune
udp,172.24.245.120,185.125.190.57,41733,123,None,90,64,ntp,OTH,0.0,0.0,0.0,1,90,90.0,0,0,0,0,neptune
udp,185.125.190.57,172.24.245.120,123,41733,None,90,49,other,OTH,0.0,0.0,0.0,1,90,90.0,0,0,0,0,neptune
udp,172.24.240.1,239.255.255.250,53899,1900,None,212,1,other,OTH,0.0,0.0,0.0,1,212,212.0,0,0,0,0,neptune
udp,172.24.240.1,239.255.255.250,53899,1900,None,212,1,other,OTH,1.0093204975128174,1.0093204975128174,1.981531143901694,2,424,212.0,0,0,0,0,normal
udp,172.24.240.1,239.255.255.250,53899,1900,None,212,1,other,OTH,2.0123178958892822,2.0123178958892822,1.4908181287501008,3,636,212.0,0,0,0,0,normal
udp,172.24.240.1,239.255.255.250,53899,1900,None,212,1,other,OTH,3.0189781188964844,3.0189781188964844,1.324951636768439,4,848,212.0,0,0,0,0,normal
udp,172.24.240.1,224.0.0.251,5353,5353,None,225,1,mdns,OTH,1932.623191833496,1932.623191833496,0.05019084962339465,97,16353,168.58762886597938,0,0,0,0,normal
udp,172.24.240.1,224.0.0.251,5353,5353,None,90,1,mdns,OTH,1932.6272604465485,1932.6272604465485,0.050708174310527085,98,16443,167.78571428571428,0,0,0,0,normal
udp,172.24.240.1,224.0.0.251,5353,5353,None,90,1,mdns,OTH,1932.883999824524,1932.883999824524,0.05121880051207815,99,16533,167.0,0,0,0,0,normal
udp,172.24.240.1,224.0.0.251,5353,5353,None,90,1,mdns,OTH,1933.1468739509583,1933.1468739509583,0.051729126921236136,100,16623,166.23,0,0,0,0,normal
udp,172.24.240.1,224.0.0.251,5353,5353,None,287,1,mdns,OTH,1933.4133360385895,1933.4133360385895,0.0522392176144502,101,16910,167.4257425742574,0,0,0,0,normal
udp,172.24.240.1,224.0.0.251,5353,5353,None,226,1,mdns,OTH,1933.4146797657013,1933.4146797657013,0.05275640092500009,102,17136,168.0,0,0,0,0,normal
udp,172.24.245.120,185.125.190.57,45010,123,None,90,64,ntp,OTH,0.0,0.0,0.0,1,90,90.0,0,0,0,0,neptune
udp,185.125.190.57,172.24.245.120,123,45010,None,90,48,other,OTH,0.0,0.0,0.0,1,90,90.0,0,0,0,0,neptune
udp,172.24.240.1,239.255.255.250,59560,1900,None,212,1,other,OTH,0.0,0.0,0.0,1,212,212.0,0,0,0,0,neptune
udp,172.24.240.1,239.255.255.250,59560,1900,None,212,1,other,OTH,1.0050320625305176,1.0050320625305176,1.9899862646812527,2,424,212.0,0,0,0,0,normal
udp,172.24.240.1,239.255.255.250,59560,1900,None,212,1,other,OTH,2.009678602218628,2.009678602218628,1.492776007411377,3,636,212.0,0,0,0,0,normal
udp,172.24.240.1,239.255.255.250,59560,1900,None,212,1,other,OTH,3.034557342529297,3.034557342529297,1.318149419666596,4,848,212.0,0,0,0,0,normal
udp,172.24.240.1,224.0.0.251,5353,5353,None,225,1,mdns,OTH,2053.41884970665,2053.41884970665,0.05016024860914982,103,17361,168.55339805825244,0,0,0,0,normal
udp,172.24.240.1,224.0.0.251,5353,5353,None,90,1,mdns,OTH,2053.42053771019,2053.42053771019,0.050647199679795,104,17451,167.79807692307693,0,0,0,0,normal
udp,172.24.240.1,224.0.0.251,5353,5353,None,90,1,mdns,OTH,2053.6742351055145,2053.6742351055145,0.05112787520295558,105,17541,167.05714285714285,0,0,0,0,normal
udp,172.24.240.1,224.0.0.251,5353,5353,None,90,1,mdns,OTH,2053.930468559265,2053.930468559265,0.05160836825910371,106,17631,166.33018867924528,0,0,0,0,normal
udp,172.24.240.1,224.0.0.251,5353,5353,None,287,1,mdns,OTH,2054.186467885971,2054.186467885971,0.05208874738139869,107,17918,167.45794392523365,0,0,0,0,normal
udp,172.24.240.1,224.0.0.251,5353,5353,None,226,1,mdns,OTH,2054.187709569931,2054.187709569931,0.05257552632452032,108,18144,168.0,0,0,0,0,normal
udp,172.24.245.120,185.125.190.57,35291,123,None,90,64,ntp,OTH,0.0,0.0,0.0,1,90,90.0,0,0,0,0,neptune
udp,185.125.190.57,172.24.245.120,123,35291,None,90,48,other,OTH,0.0,0.0,0.0,1,90,90.0,0,0,0,0,neptune
udp,172.24.240.1,239.255.255.250,61797,1900,None,212,1,other,OTH,0.0,0.0,0.0,1,212,212.0,0,0,0,0,neptune
udp,172.24.240.1,239.255.255.250,61797,1900,None,212,1,other,OTH,1.0056047439575195,1.0056047439575195,1.9888529882318131,2,424,212.0,0,0,0,0,normal
udp,172.24.240.1,239.255.255.250,61797,1900,None,212,1,other,OTH,2.0149903297424316,2.0149903297424316,1.488840892047099,3,636,212.0,0,0,0,0,normal
udp,172.24.240.1,239.255.255.250,61797,1900,None,212,1,other,OTH,3.0267891883850098,3.0267891883850098,1.321532406468738,4,848,212.0,0,0,0,0,normal
tcp,172.24.245.120,20.207.73.82,49426,443,S,74,64,https,S0,0.0,0.0,0.0,1,74,74.0,1,0,0,0,neptune
tcp,20.207.73.82,172.24.245.120,443,49426,SA,74,48,other,S1,0.0,0.0,0.0,1,74,74.0,1,1,0,0,neptune
udp,172.24.240.1,224.0.0.251,5353,5353,None,225,1,mdns,OTH,2174.1802089214325,2174.1802089214325,0.050133838746546554,109,18369,168.52293577981652,0,0,0,0,normal
udp,172.24.240.1,224.0.0.251,5353,5353,None,90,1,mdns,OTH,2174.1821432113647,2174.1821432113647,0.05059373720985724,110,18459,167.8090909090909,0,0,0,0,normal
udp,172.24.240.1,224.0.0.251,5353,5353,None,90,1,mdns,OTH,2174.434119939804,2174.434119939804,0.05104776409738864,111,18549,167.1081081081081,0,0,0,0,normal
udp,172.24.240.1,224.0.0.251,5353,5353,None,90,1,mdns,OTH,2174.6931495666504,2174.6931495666504,0.051501518741767394,112,18639,166.41964285714286,0,0,0,0,normal
udp,172.24.240.1,224.0.0.251,5353,5353,None,287,1,mdns,OTH,2174.947318315506,2174.947318315506,0.051955281421491334,113,18926,167.4867256637168,0,0,0,0,normal
udp,172.24.240.1,224.0.0.251,5353,5353,None,226,1,mdns,OTH,2174.9500365257263,2174.9500365257263,0.05241499716568388,114,19152,168.0,0,0,0,0,normal
tcp,20.207.73.82,172.24.245.120,443,49426,FA,66,48,other,S2,30.463704586029053,30.463704586029053,0.0656518971404817,2,140,70.0,1,11,1,0,normal
tcp,172.24.245.120,20.207.73.82,49426,443,FA,66,64,https,S2,37.40550255775452,37.40550255775452,0.05346806922088475,2,140,70.0,1,16,1,0,normal
tcp,172.24.245.120,20.207.73.82,35082,443,S,74,64,https,S0,0.0,0.0,0.0,1,74,74.0,1,0,0,0,neptune
tcp,20.207.73.82,172.24.245.120,443,49426,R,54,48,other,RSTR,37.39783549308777,37.39783549308777,0.08021854635288957,3,194,64.66666666666667,1,11,1,1,normal
tcp,20.207.73.82,172.24.245.120,443,49426,R,54,48,other,RSTR,37.41334819793701,37.41334819793701,0.10691371375899904,4,248,62.0,1,11,1,2,normal
tcp,20.207.73.82,172.24.245.120,443,35082,SA,74,48,other,S1,0.0,0.0,0.0,1,74,74.0,1,1,0,0,neptune
tcp,172.24.245.120,20.207.73.82,35082,443,FA,66,64,https,S2,0.46956729888916016,0.46956729888916016,4.25924037881542,2,140,70.0,1,10,1,0,normal
tcp,20.207.73.82,172.24.245.120,443,35082,FA,66,48,other,S2,0.468001127243042,0.468001127243042,4.273493980200098,2,140,70.0,1,11,1,0,normal
tcp,172.24.245.120,20.207.73.82,35082,443,R,54,64,https,RSTR,0.527498722076416,0.527498722076416,5.687217569344946,3,194,64.66666666666667,1,10,1,1,normal
tcp,172.24.245.120,20.207.73.82,35082,443,R,54,64,https,RSTR,0.527510404586792,0.527510404586792,7.582788823157467,4,248,62.0,1,10,1,2,normal
tcp,172.24.245.120,20.207.73.82,53500,443,S,74,64,https,S0,0.0,0.0,0.0,1,74,74.0,1,0,0,0,neptune
tcp,20.207.73.82,172.24.245.120,443,53500,SA,74,48,other,S1,0.0,0.0,0.0,1,74,74.0,1,1,0,0,neptune
tcp,20.207.73.82,172.24.245.120,443,53500,FA,66,48,other,S2,30.477012634277344,30.477012634277344,0.06562322967804955,2,140,70.0,1,13,1,0,normal
udp,172.24.245.120,185.125.190.57,57560,123,None,90,64,ntp,OTH,0.0,0.0,0.0,1,90,90.0,0,0,0,0,neptune
udp,185.125.190.57,172.24.245.120,123,57560,None,90,49,other,OTH,0.0,0.0,0.0,1,90,90.0,0,0,0,0,neptune
tcp,172.24.245.120,20.207.73.82,53500,443,FA,66,64,https,S2,44.62873315811157,44.62873315811157,0.04481417818682775,2,140,70.0,1,16,1,0,normal
tcp,172.24.245.120,20.207.73.82,45686,443,S,74,64,https,S0,0.0,0.0,0.0,1,74,74.0,1,0,0,0,neptune
tcp,20.207.73.82,172.24.245.120,443,53500,R,54,48,other,RSTR,44.60145044326782,44.60145044326782,0.06726238654090279,3,194,64.66666666666667,1,13,1,1,normal
tcp,20.207.73.82,172.24.245.120,443,53500,R,54,48,other,RSTR,44.61093091964722,44.61093091964722,0.08966412306447408,4,248,62.0,1,13,1,2,normal
tcp,20.207.73.82,172.24.245.120,443,45686,SA,74,48,other,S1,0.0,0.0,0.0,1,74,74.0,1,1,0,0,neptune
tcp,172.24.245.120,20.207.73.82,45686,443,FA,66,64,https,S2,0.43814921379089355,0.43814921379089355,4.564655001194407,2,140,70.0,1,11,1,0,normal
tcp,172.24.245.120,20.207.73.82,45686,443,R,54,64,https,RSTR,0.49288344383239746,0.49288344383239746,6.0866317129129115,3,194,64.66666666666667,1,11,1,1,normal
tcp,20.207.73.82,172.24.245.120,443,45686,FA,66,48,other,S2,0.44446587562561035,0.44446587562561035,4.499783019753517,2,140,70.0,1,12,1,0,normal
tcp,172.24.245.120,20.207.73.82,45686,443,R,54,64,https,RSTR,0.4929015636444092,0.4929015636444092,8.115210612084189,4,248,62.0,1,11,1,2,normal
tcp,172.24.245.120,20.207.73.82,44044,443,S,74,64,https,S0,0.0,0.0,0.0,1,74,74.0,1,0,0,0,neptune
tcp,20.207.73.82,172.24.245.120,443,44044,SA,74,48,other,S1,0.0,0.0,0.0,1,74,74.0,1,1,0,0,neptune
udp,172.24.240.1,239.255.255.250,58271,1900,None,212,1,other,OTH,0.0,0.0,0.0,1,212,212.0,0,0,0,0,neptune
udp,172.24.240.1,239.255.255.250,58271,1900,None,212,1,other,OTH,1.005591630935669,1.005591630935669,1.9888789230863704,2,424,212.0,0,0,0,0,normal
udp,172.24.240.1,239.255.255.250,58271,1900,None,212,1,other,OTH,2.010551691055298,2.010551691055298,1.49212776440747,3,636,212.0,0,0,0,0,normal
udp,172.24.240.1,239.255.255.250,58271,1900,None,212,1,other,OTH,3.0178797245025635,3.0178797245025635,1.3254338691908336,4,848,212.0,0,0,0,0,normal
udp,172.24.240.1,224.0.0.251,5353,5353,None,225,1,mdns,OTH,2294.936262845993,2294.936262845993,0.050110324134835176,115,19377,168.49565217391304,0,0,0,0,normal
udp,172.24.240.1,224.0.0.251,5353,5353,None,90,1,mdns,OTH,2294.9401440620422,2294.9401440620422,0.05054598060003434,116,19467,167.81896551724137,0,0,0,0,normal
udp,172.24.240.1,224.0.0.251,5353,5353,None,90,1,mdns,OTH,2295.205523252487,2295.205523252487,0.050975827138217134,117,19557,167.15384615384616,0,0,0,0,normal
udp,172.24.240.1,224.0.0.251,5353,5353,None,90,1,mdns,OTH,2295.4620094299316,2295.4620094299316,0.05140577344135824,118,19647,166.5,0,0,0,0,normal
udp,172.24.240.1,224.0.0.251,5353,5353,None,287,1,mdns,OTH,2295.7203447818756,2295.7203447818756,0.051835581921153645,119,19934,167.51260504201682,0,0,0,0,normal
udp,172.24.240.1,224.0.0.251,5353,5353,None,226,1,mdns,OTH,2295.723014831543,2295.723014831543,0.05227111425234609,120,20160,168.0,0,0,0,0,normal
tcp,20.207.73.82,172.24.245.120,443,44044,FA,66,48,other,S2,30.386601448059082,30.386601448059082,0.06581848264336743,2,140,70.0,1,12,1,0,normal
tcp,172.24.245.120,20.207.73.82,44044,443,FA,66,64,https,S2,41.6983277797699,41.6983277797699,0.047963554091737644,2,140,70.0,1,16,1,0,normal
tcp,172.24.245.120,20.207.73.82,54794,443,S,74,64,https,S0,0.0,0.0,0.0,1,74,74.0,1,0,0,0,neptune
tcp,20.207.73.82,172.24.245.120,443,44044,R,54,48,other,RSTR,41.66992521286011,41.66992521286011,0.07199436967249812,3,194,64.66666666666667,1,12,1,1,normal
